# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0544657 -----------------
#dely    BF    dB     BFVar
0.050  0.0721  0.0008  0.0032
0.150  0.0693  0.0008  0.0034
0.250  0.0633  0.0008  0.0050
0.350  0.0612  0.0008  0.0061
0.450  0.0580  0.0008  0.0039
0.550  0.0504  0.0008  0.0063
0.650  0.0447  0.0008  0.0026
0.750  0.0398  0.0008  0.0132
0.850  0.0297  0.0007  0.0023
0.950  0.0244  0.0007  0.0021
1.050  0.0150  0.0005  0.0016
1.150  0.0083  0.0004  0.0021
1.250  0.0055  0.0003  0.0012
1.350  0.0024  0.0002  0.0011
1.450  0.0003  0.0001  0.0001
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
