# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.170557 -----------------
#dely    BF    dB     BFVar
0.050  0.1795  0.0001  0.0047
0.150  0.1740  0.0001  0.0050
0.250  0.1707  0.0001  0.0052
0.350  0.1645  0.0001  0.0037
0.450  0.1581  0.0001  0.0043
0.550  0.1512  0.0001  0.0024
0.650  0.1399  0.0001  0.0029
0.750  0.1246  0.0001  0.0017
0.850  0.1086  0.0001  0.0014
0.950  0.0917  0.0001  0.0011
1.050  0.0740  0.0001  0.0011
1.150  0.0580  0.0001  0.0006
1.250  0.0436  0.0001  0.0011
1.350  0.0314  0.0001  0.0008
1.450  0.0206  0.0001  0.0007
1.550  0.0111  0.0000  0.0003
1.650  0.0037  0.0000  0.0002
1.750  0.0003  0.0000  0.0001
