# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.117759 -----------------
#dely    BF
0.050 -0.2346 -0.0017
0.150 -0.2615 -0.0020
0.250 -0.2004 -0.0016
0.350 -0.2139 -0.0018
0.450 -0.1282 -0.0011
0.550 -0.1135 -0.0011
0.650 -0.1108 -0.0011
0.750 -0.0341 -0.0004
0.850 -0.0141 -0.0002
0.950 -0.0345 -0.0004
1.050 -0.0124 -0.0002
1.150  0.0212  0.0003
1.250  0.0154  0.0003
1.350  0.0377  0.0007
1.450  0.0607  0.0014
1.550  0.0127  0.0004
1.650  0.0214  0.0008
1.750  0.0116  0.0008
