# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.371447 -----------------
#dely    BF    dB     BFVar
0.050  0.6194  0.0003  0.0044
0.150  0.5689  0.0003  0.0038
0.250  0.5046  0.0003  0.0055
0.350  0.4379  0.0002  0.0058
0.450  0.3700  0.0002  0.0035
0.550  0.3030  0.0002  0.0043
0.650  0.2418  0.0002  0.0027
0.750  0.1910  0.0001  0.0016
0.850  0.1457  0.0001  0.0039
0.950  0.1093  0.0001  0.0017
1.050  0.0786  0.0001  0.0016
1.150  0.0560  0.0001  0.0009
1.250  0.0372  0.0000  0.0008
1.350  0.0241  0.0000  0.0006
1.450  0.0145  0.0000  0.0005
1.550  0.0080  0.0000  0.0005
1.650  0.0035  0.0000  0.0005
1.750  0.0010  0.0000  0.0001
