# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0181562 -----------------
#dely    BF
0.050  0.0051  0.0000
0.150  0.0030  0.0000
0.250  0.0027  0.0000
0.350 -0.0014 -0.0000
0.450 -0.0053 -0.0000
0.550 -0.0083 -0.0000
0.650 -0.0120 -0.0000
0.750 -0.0166 -0.0000
0.850 -0.0203 -0.0000
0.950 -0.0200 -0.0000
1.050 -0.0213 -0.0000
1.150 -0.0206 -0.0000
1.250 -0.0188 -0.0000
1.350 -0.0172 -0.0000
1.450 -0.0136 -0.0000
1.550 -0.0101 -0.0000
1.650 -0.0052 -0.0000
1.750 -0.0018 -0.0000
