# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0776921 -----------------
#dely    BF
0.050  0.0300  0.0021
0.150  0.0363  0.0025
0.250  0.0177  0.0012
0.350  0.0412  0.0029
0.450  0.0445  0.0030
0.550  0.0361  0.0026
0.650  0.0064  0.0005
0.750  0.0208  0.0016
0.850  0.0145  0.0012
0.950  0.0424  0.0032
1.050 -0.0000 -0.0000
1.150  0.0207  0.0017
1.250  0.0195  0.0016
1.350  0.0138  0.0011
1.450 -0.0222 -0.0020
1.550  0.0022  0.0002
1.650 -0.0100 -0.0009
1.750 -0.0567 -0.0052
1.850 -0.0306 -0.0028
1.950 -0.0650 -0.0063
2.050 -0.0397 -0.0037
2.150 -0.0695 -0.0073
2.250 -0.0691 -0.0076
2.350 -0.1081 -0.0120
2.450 -0.1014 -0.0108
2.550 -0.1084 -0.0118
2.650 -0.0892 -0.0098
2.750 -0.0641 -0.0082
2.850 -0.0500 -0.0060
2.950 -0.0719 -0.0094
3.050 -0.0392 -0.0058
3.150 -0.0638 -0.0080
3.250 -0.0814 -0.0109
3.350 -0.0773 -0.0108
3.450 -0.0441 -0.0062
3.550 -0.0829 -0.0128
3.650 -0.1113 -0.0157
3.750 -0.0644 -0.0089
3.850 -0.0826 -0.0122
3.950 -0.0564 -0.0095
4.050 -0.0965 -0.0157
4.150 -0.0340 -0.0059
4.250 -0.0433 -0.0093
4.350 -0.0487 -0.0092
4.450 -0.0618 -0.0111
4.550 -0.0437 -0.0106
4.650 -0.0570 -0.0117
4.750 -0.0651 -0.0154
4.850 -0.0174 -0.0035
4.950 -0.0384 -0.0088
5.050 -0.1034 -0.0203
5.150 -0.0357 -0.0080
5.250 -0.1003 -0.0214
5.350 -0.0135 -0.0041
5.450 -0.0595 -0.0165
5.550 -0.0591 -0.0148
5.650 -0.0771 -0.0214
5.750  0.0143  0.0035
5.850  0.0131  0.0037
5.950  0.0142  0.0048
6.050 -0.0115 -0.0032
6.150 -0.0858 -0.0307
6.250  0.0585  0.0149
6.350 -0.0723 -0.0276
6.450 -0.0027 -0.0008
6.550 -0.0109 -0.0063
6.650  0.1318  0.0466
6.750  0.0205  0.0093
6.850 -0.0103 -0.0051
6.950 -0.0179 -0.0103
7.050  0.0041  0.0019
7.150  0.0029  0.0020
7.250 -0.0389 -0.0147
7.350 -0.0047 -0.0019
7.450 -0.0339 -0.0198
7.550 -0.0437 -0.0166
7.650 -0.0162 -0.0115
7.750 -0.0141 -0.0141
7.850  0.0944  0.0382
7.950 -0.0139 -0.0098
8.050 -0.0151 -0.0151
8.150  0.0000  0.0000
8.250 -0.0042 -0.0030
8.350 -0.0205 -0.0119
8.450 -0.0155 -0.0078
8.550 -0.0105 -0.0074
8.650  0.0000  0.0000
8.750  0.0618  0.0320
8.850 -0.0029 -0.0029
8.950  0.0000  0.0000
9.050  0.0404  0.0181
9.150  0.0000  0.0000
9.250  0.0000  0.0000
9.350  0.0047  0.0047
9.450  0.0057  0.0057
9.550  0.0133  0.0094
9.650  0.0097  0.0097
9.750  0.0000  0.0000
9.850  0.0542  0.0399
9.950  0.0180  0.0128
10.050  0.1143  0.0580
10.150  0.0211  0.0211
10.250  0.0000  0.0000
10.350  0.0268  0.0268
10.450  0.0000  0.0000
10.550  0.0370  0.0370
10.650  0.0751  0.0573
10.750  0.0000  0.0000
10.850  0.0910  0.0910
10.950  0.0000  0.0000
11.050  0.0000  0.0000
11.150  0.0000  0.0000
11.250  0.1044  0.1044
11.350  0.0000  0.0000
11.450 -0.0422 -0.0422
11.550  0.0000  0.0000
11.650  0.0000  0.0000
11.750  0.0000  0.0000
11.850  0.0000  0.0000
11.950  0.0000  0.0000
