# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.034556 -----------------
#dely    BF
0.050 -0.1164 -0.0008
0.150 -0.1921 -0.0014
0.250 -0.1202 -0.0009
0.350 -0.1084 -0.0009
0.450  0.0257  0.0002
0.550  0.0245  0.0002
0.650 -0.0208 -0.0002
0.750  0.0382  0.0004
0.850  0.0051  0.0001
0.950  0.0649  0.0009
1.050 -0.0259 -0.0004
1.150  0.0346  0.0006
1.250  0.0297  0.0006
1.350 -0.0039 -0.0001
1.450  0.0159  0.0005
1.550  0.0076  0.0003
1.650 -0.0021 -0.0002
1.750 -0.0017 -0.0003
