# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.535192 -----------------
#dely    BF
0.050  0.9839  0.0062
0.150  0.8704  0.0057
0.250  0.7565  0.0052
0.350  0.6877  0.0050
0.450  0.5749  0.0044
0.550  0.4444  0.0036
0.650  0.4050  0.0036
0.750  0.2330  0.0023
0.850  0.1837  0.0019
0.950  0.1423  0.0017
1.050  0.0899  0.0012
1.150  0.0328  0.0005
1.250  0.0140  0.0002
1.350 -0.0152 -0.0003
1.450 -0.0277 -0.0007
1.550 -0.0032 -0.0001
1.650 -0.0147 -0.0006
1.750 -0.0058 -0.0004
