# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0964159 -----------------
#dely    BF    dB     BFVar
0.050  0.2167  0.0006  0.0036
0.150  0.1979  0.0006  0.0035
0.250  0.1635  0.0005  0.0092
0.350  0.1309  0.0005  0.0021
0.450  0.0932  0.0004  0.0039
0.550  0.0672  0.0003  0.0030
0.650  0.0441  0.0002  0.0028
0.750  0.0262  0.0001  0.0013
0.850  0.0146  0.0001  0.0011
0.950  0.0063  0.0000  0.0006
1.050  0.0028  0.0000  0.0004
1.150  0.0009  0.0000  0.0003
1.250  0.0001  0.0000  0.0001
1.350 -0.0000 -0.0000  0.0001
1.450 -0.0001 -0.0000  0.0000
1.550 -0.0000 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
