'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0'
0.929469,0.049924,0.270727,0.167307,0.823776,0.429198,0.664176,0.726098
0.92458,0.0465025,0.271964,0.170727,0.827437,0.435851,0.662526,0.72429
0.928008,0.0442623,0.270439,0.167947,0.828403,0.439707,0.66692,0.721938
0.927989,0.0489713,0.265692,0.174713,0.831504,0.437442,0.661063,0.722038
0.927989,0.0489713,0.265692,0.174713,0.831504,0.437442,0.661063,0.722038
0.92937,0.0488598,0.269455,0.172198,0.832027,0.442527,0.65652,0.725386
0.925504,0.0536601,0.265884,0.172744,0.82861,0.441786,0.656841,0.722926
0.927458,0.0517648,0.268623,0.167664,0.832002,0.447677,0.654126,0.720015
0.924648,0.0450086,0.26875,0.167786,0.831793,0.443068,0.655187,0.723876
0.930129,0.0397282,0.270412,0.165591,0.835547,0.437084,0.655613,0.722248
0.928927,0.042032,0.270681,0.165231,0.832628,0.43777,0.656447,0.719539
0.928795,0.0417445,0.267625,0.166094,0.833381,0.428631,0.658989,0.725454
0.929775,0.0448394,0.273953,0.167484,0.833881,0.415984,0.661787,0.7226
0.922975,0.0438529,0.27323,0.170756,0.842675,0.413958,0.667386,0.718275
0.922975,0.0438529,0.27323,0.170756,0.842675,0.413958,0.667386,0.718275
0.929008,0.0406634,0.266887,0.17108,0.848512,0.416643,0.665623,0.714251
0.930575,0.0418505,0.269321,0.168582,0.846921,0.415882,0.662846,0.71293
0.933197,0.0370639,0.267848,0.166458,0.843221,0.412136,0.667349,0.717753
0.923051,0.0328785,0.267273,0.16467,0.840371,0.411925,0.66908,0.722172
0.919857,0.0337118,0.272653,0.157416,0.841335,0.415893,0.67227,0.724053
0.919857,0.0337118,0.272653,0.157416,0.841335,0.415893,0.67227,0.724053
0.929455,0.0336005,0.272224,0.162297,0.844051,0.411632,0.671675,0.726466
0.922978,0.0337461,0.274752,0.154681,0.840791,0.416021,0.669402,0.719059
0.92206,0.0289773,0.275285,0.149557,0.842429,0.416764,0.668051,0.720147
0.919407,0.0296969,0.275482,0.156293,0.836938,0.41186,0.669455,0.720942
0.921435,0.0328621,0.275716,0.164309,0.839304,0.413584,0.664887,0.729966
0.916085,0.0308806,0.273559,0.166826,0.838694,0.415659,0.665034,0.728454
0.921344,0.0322191,0.274254,0.169512,0.837253,0.419344,0.672729,0.728367
0.912817,0.0315473,0.280689,0.163345,0.832524,0.419806,0.668643,0.72649
0.920145,0.0365185,0.274865,0.157156,0.831055,0.417572,0.668738,0.718943
0.920145,0.0365185,0.274865,0.157156,0.831055,0.417572,0.668738,0.718943
0.922281,0.0369113,0.272614,0.160051,0.822858,0.414712,0.665156,0.725432
0.918802,0.0397741,0.272653,0.162556,0.828943,0.412193,0.665146,0.719603
0.918157,0.0391585,0.27513,0.16432,0.835065,0.415953,0.664632,0.718205
0.918881,0.0387275,0.279246,0.16466,0.837035,0.416099,0.661994,0.717389
0.924305,0.034609,0.274405,0.156511,0.833296,0.411904,0.65577,0.719169
0.922181,0.0339784,0.268249,0.144771,0.829337,0.418569,0.658032,0.719439
0.924747,0.0298282,0.259746,0.145046,0.826266,0.416743,0.655322,0.719832
0.929798,0.0289228,0.261853,0.142373,0.839682,0.415583,0.649438,0.717994
0.92482,0.0362692,0.265267,0.139522,0.833887,0.415386,0.657293,0.71548
0.91843,0.0307623,0.270281,0.137153,0.82911,0.420542,0.659067,0.724781
0.923465,0.033515,0.265629,0.143449,0.836854,0.41577,0.664195,0.724016
0.92891,0.0331104,0.267713,0.144314,0.837355,0.409398,0.665572,0.721157
0.932354,0.0251309,0.266988,0.146535,0.842692,0.413139,0.65908,0.72184
0.930981,0.0256853,0.266924,0.147948,0.839221,0.407549,0.659292,0.71847
0.926135,0.0250987,0.271106,0.144529,0.843984,0.406704,0.659789,0.720009
0.933859,0.0340626,0.265714,0.141126,0.836644,0.414365,0.663381,0.720751
0.9274,0.0351403,0.269513,0.144209,0.838494,0.417207,0.667527,0.722482
0.927481,0.0326225,0.273295,0.145297,0.840604,0.418551,0.668123,0.723357
0.932963,0.0312839,0.272985,0.139774,0.840406,0.420265,0.668761,0.728016
0.932963,0.0312839,0.272985,0.139774,0.840406,0.420265,0.668761,0.728016
0.93548,0.028204,0.276594,0.151571,0.842087,0.415891,0.667497,0.723782
0.932082,0.0295113,0.272989,0.146631,0.847968,0.421687,0.66905,0.728339
0.928332,0.0291776,0.277629,0.145021,0.84806,0.417007,0.674542,0.724443
0.928136,0.0310104,0.273135,0.135456,0.840017,0.414411,0.670916,0.723142
0.928136,0.0310104,0.273135,0.135456,0.840017,0.414411,0.670916,0.723142
0.934765,0.0255213,0.272001,0.138765,0.839177,0.406668,0.663414,0.722458
0.931852,0.0244101,0.275263,0.138709,0.839714,0.404487,0.664791,0.724931
0.934395,0.0263938,0.274083,0.139067,0.83809,0.403544,0.666771,0.722376
0.933604,0.0236926,0.275913,0.140443,0.840911,0.407285,0.667088,0.725619
0.930919,0.0242792,0.271363,0.141954,0.840589,0.407772,0.670299,0.724576
0.925956,0.0248662,0.269884,0.141259,0.833462,0.413579,0.674744,0.728969
0.934049,0.0246427,0.282273,0.134961,0.843029,0.416628,0.675265,0.734622
0.938718,0.0245775,0.275551,0.136435,0.841768,0.416413,0.672512,0.735199
0.936538,0.0293273,0.277924,0.142979,0.838658,0.408764,0.672644,0.722579
0.923658,0.0284247,0.274029,0.146472,0.835776,0.408999,0.663238,0.722675
0.919478,0.0287588,0.274296,0.147522,0.839193,0.405105,0.6679,0.725328
0.924444,0.0310235,0.277564,0.146691,0.838708,0.41478,0.664343,0.725728
0.925362,0.0297103,0.277493,0.140054,0.838396,0.414422,0.664331,0.724651
0.926787,0.025667,0.275516,0.136768,0.836083,0.416865,0.665942,0.724075
0.926391,0.0316024,0.279517,0.142664,0.840041,0.413951,0.667313,0.725651
0.919055,0.0288474,0.273725,0.147753,0.844387,0.416855,0.664756,0.72521
0.919126,0.026305,0.272705,0.145298,0.847638,0.420632,0.666739,0.729566
0.923523,0.0172439,0.272173,0.14197,0.850054,0.41779,0.669569,0.729144
0.924183,0.0152032,0.277604,0.142113,0.854697,0.421605,0.671859,0.730392
0.922913,0.0144025,0.280454,0.141228,0.853223,0.421837,0.66519,0.726432
0.924088,0.0205616,0.278901,0.133103,0.848898,0.422514,0.664711,0.726256
0.927212,0.0209736,0.271946,0.1324,0.845953,0.416714,0.664969,0.730956
0.923434,0.0224007,0.2778,0.132575,0.846147,0.424121,0.658899,0.722223
0.923434,0.0224007,0.2778,0.132575,0.846147,0.424121,0.658899,0.722223
0.923434,0.0224007,0.2778,0.132575,0.846147,0.424121,0.658899,0.722223
0.917201,0.0212616,0.274845,0.13351,0.844732,0.41783,0.662174,0.719735
0.926574,0.025656,0.275584,0.144834,0.836227,0.407846,0.661847,0.720569
0.922812,0.0273795,0.268292,0.14451,0.836765,0.410874,0.663607,0.724893
0.927887,0.0261707,0.270479,0.142101,0.828258,0.413084,0.663548,0.726309
0.929976,0.0386616,0.269847,0.140335,0.821014,0.418337,0.658998,0.722814
0.927138,0.0396524,0.268363,0.142696,0.817847,0.418444,0.66035,0.719918
0.922088,0.0395569,0.256625,0.153716,0.827254,0.429433,0.651008,0.719219
0.931584,0.0412102,0.25652,0.151905,0.828785,0.42047,0.650743,0.718567
0.928286,0.0416617,0.258927,0.137373,0.81911,0.41211,0.660692,0.72097
0.931674,0.0366384,0.263107,0.132645,0.824036,0.413142,0.656925,0.717627
0.925407,0.0346614,0.261677,0.13578,0.818461,0.408037,0.657944,0.715728
0.925407,0.0346614,0.261677,0.13578,0.818461,0.408037,0.657944,0.715728
0.923912,0.0339948,0.275518,0.140095,0.8185,0.422086,0.656144,0.719376
0.919918,0.0351334,0.271916,0.143765,0.820213,0.417799,0.653937,0.716758
0.919302,0.0375979,0.266112,0.137724,0.816772,0.420619,0.652622,0.720129
0.922522,0.0344831,0.267069,0.132605,0.810963,0.415355,0.654253,0.721076
0.921866,0.0351696,0.264892,0.136947,0.81409,0.418007,0.656474,0.723493
0.918006,0.0338705,0.269333,0.135126,0.814102,0.417538,0.659153,0.723096
0.918006,0.0338705,0.269333,0.135126,0.814102,0.417538,0.659153,0.723096
0.916929,0.033266,0.263862,0.138331,0.816381,0.419882,0.656576,0.722224
0.922923,0.0366858,0.257981,0.135595,0.815491,0.422552,0.663081,0.724868
0.922923,0.0366858,0.257981,0.135595,0.815491,0.422552,0.663081,0.724868
0.92043,0.0300846,0.264736,0.127463,0.81233,0.417986,0.6524,0.722581
0.919567,0.0281098,0.26049,0.118275,0.811677,0.421284,0.647164,0.722495
0.917244,0.0241659,0.266217,0.123173,0.812185,0.418031,0.641324,0.717575
0.907735,0.0277575,0.265986,0.122707,0.812984,0.426012,0.64093,0.719975
0.910388,0.0228518,0.255574,0.127835,0.814936,0.427361,0.646016,0.719621
0.909275,0.026008,0.257375,0.134682,0.82064,0.426964,0.652986,0.726038
0.91466,0.0279807,0.254963,0.130304,0.819736,0.429748,0.65448,0.72612
0.917434,0.0252401,0.264351,0.131929,0.821229,0.427843,0.661315,0.724749
0.919643,0.0316579,0.261847,0.137238,0.824101,0.421328,0.662744,0.730363
0.917338,0.0297922,0.26042,0.134664,0.826328,0.420491,0.65865,0.726068
0.917414,0.0255603,0.260751,0.13276,0.82888,0.417814,0.663158,0.723711
0.923809,0.0191928,0.267072,0.129876,0.836812,0.412751,0.662525,0.722362
0.922887,0.0207863,0.273899,0.135982,0.839196,0.406335,0.65316,0.717935
0.924316,0.0211553,0.280128,0.132265,0.838615,0.407846,0.655809,0.71482
0.921736,0.019384,0.274591,0.12868,0.839605,0.409557,0.651769,0.717072
0.923501,0.0222769,0.277189,0.130626,0.836653,0.409704,0.649348,0.716097
0.918512,0.0254194,0.274327,0.132531,0.83379,0.407921,0.650702,0.715722
0.92386,0.0246763,0.267433,0.134732,0.82891,0.408541,0.652659,0.714973
0.921098,0.0218466,0.266192,0.137229,0.830715,0.401883,0.653714,0.716486
0.917711,0.0132791,0.264681,0.140548,0.83248,0.399792,0.65278,0.718248
0.917711,0.0132791,0.264681,0.140548,0.83248,0.399792,0.65278,0.718248
0.918965,0.0168479,0.263622,0.136598,0.829275,0.40247,0.652317,0.72293
0.921155,0.0192789,0.27296,0.138922,0.831445,0.407221,0.657407,0.727734
0.914909,0.0192206,0.271228,0.137624,0.832204,0.40995,0.6585,0.720154
0.911701,0.0200564,0.273356,0.134269,0.831633,0.413603,0.655667,0.721231
0.908292,0.019467,0.276267,0.135405,0.834525,0.416557,0.652299,0.71938
0.917469,0.0190561,0.276741,0.146997,0.84469,0.406508,0.651954,0.717618
0.912589,0.0172517,0.278106,0.143165,0.849462,0.40453,0.657003,0.711168
0.912791,0.0249795,0.273375,0.150365,0.847517,0.410833,0.650445,0.708329
0.911116,0.0250436,0.274476,0.162811,0.852868,0.423501,0.655317,0.713373
0.913648,0.0206253,0.283197,0.161181,0.859322,0.42437,0.645075,0.711869
0.913336,0.0305355,0.274339,0.164995,0.86066,0.4243,0.648417,0.710204
0.918557,0.0242343,0.274337,0.158698,0.859128,0.41967,0.649721,0.710506
0.908987,0.0241992,0.279481,0.158562,0.847837,0.415581,0.648227,0.71417
0.906901,0.023491,0.277906,0.157691,0.846448,0.410392,0.650599,0.714643
0.906399,0.025679,0.27788,0.161296,0.844907,0.40872,0.65435,0.711966
0.907321,0.0271858,0.270674,0.154124,0.840267,0.404345,0.652308,0.714119
0.907321,0.0271858,0.270674,0.154124,0.840267,0.404345,0.652308,0.714119
0.909549,0.0278066,0.272958,0.163818,0.837242,0.40835,0.647229,0.711582
0.914419,0.0301667,0.269127,0.160883,0.842929,0.406398,0.645787,0.711421
0.920403,0.0272298,0.270873,0.160699,0.845169,0.408546,0.649302,0.715881
0.920403,0.0272298,0.270873,0.160699,0.845169,0.408546,0.649302,0.715881
0.921295,0.0251006,0.271319,0.156167,0.84551,0.404117,0.646508,0.714148
0.920947,0.0245985,0.277832,0.162544,0.849048,0.401498,0.650557,0.708818
0.920947,0.0245985,0.277832,0.162544,0.849048,0.401498,0.650557,0.708818
0.912236,0.0255724,0.279182,0.164668,0.853473,0.408413,0.654533,0.711717
0.90955,0.0222859,0.285614,0.162643,0.853233,0.41141,0.647986,0.71296
0.915076,0.027776,0.282101,0.161633,0.856541,0.408758,0.652952,0.711511
0.917511,0.0265759,0.281748,0.16501,0.855395,0.4047,0.652696,0.710248
0.917511,0.0265759,0.281748,0.16501,0.855395,0.4047,0.652696,0.710248
0.916547,0.0265246,0.280225,0.154942,0.861251,0.400087,0.661572,0.717935
0.918493,0.0231387,0.279164,0.153272,0.860281,0.403795,0.657984,0.712316
0.920207,0.0245848,0.279504,0.156024,0.853201,0.405088,0.656122,0.710683
0.920399,0.0260638,0.275834,0.160656,0.848847,0.410008,0.649032,0.709909
0.918812,0.0313081,0.264473,0.155517,0.846985,0.413634,0.652858,0.712578
0.91827,0.0264354,0.267058,0.155222,0.84971,0.418854,0.65017,0.714621
0.920299,0.0286756,0.266423,0.15209,0.848403,0.416265,0.651737,0.713822
0.920299,0.0286756,0.266423,0.15209,0.848403,0.416265,0.651737,0.713822
0.920822,0.0324313,0.275663,0.153745,0.843875,0.416415,0.650594,0.712436
0.918503,0.0307878,0.282798,0.160589,0.846719,0.410927,0.644996,0.712232
0.913133,0.0300106,0.281251,0.155915,0.842051,0.411359,0.644165,0.718557
0.909485,0.0251901,0.277808,0.149533,0.843435,0.412274,0.650651,0.710928
0.907161,0.0252673,0.274538,0.148238,0.846761,0.41752,0.642414,0.709747
0.904758,0.0193375,0.27283,0.142426,0.840689,0.419361,0.640628,0.711488
0.89954,0.0203331,0.268506,0.149177,0.841854,0.41604,0.640144,0.70911
0.906666,0.0268068,0.267328,0.15265,0.852042,0.422621,0.637779,0.710636
0.904978,0.0253259,0.265316,0.152302,0.851501,0.424005,0.638983,0.707221
0.904121,0.0231664,0.266468,0.151825,0.849077,0.425344,0.645659,0.70967
0.899425,0.0265449,0.268222,0.153701,0.838092,0.417292,0.642155,0.708808
0.901322,0.0315447,0.267195,0.148141,0.830885,0.418555,0.639385,0.705612
0.902432,0.026219,0.26824,0.146392,0.835259,0.415819,0.641867,0.704417
0.903288,0.0272252,0.262721,0.144004,0.833571,0.412991,0.642662,0.70573
0.902268,0.0197666,0.265608,0.139995,0.832036,0.408666,0.637383,0.711263
0.902268,0.0197666,0.265608,0.139995,0.832036,0.408666,0.637383,0.711263
0.906425,0.0240696,0.267549,0.141692,0.831051,0.408704,0.641507,0.707505
0.900697,0.0282332,0.261867,0.142435,0.823416,0.409604,0.638434,0.71182
0.898935,0.0282611,0.256989,0.145327,0.817322,0.41167,0.636243,0.707808
0.898641,0.025597,0.270784,0.141071,0.819942,0.418882,0.635128,0.707381
0.893541,0.0224426,0.265443,0.140976,0.822494,0.416136,0.634626,0.706929
0.897297,0.026762,0.26229,0.142564,0.82498,0.414201,0.633737,0.703834
0.895311,0.0244263,0.264141,0.134634,0.83229,0.421547,0.632276,0.704445
0.89299,0.0234964,0.261536,0.138555,0.830967,0.419368,0.624334,0.702947
0.890747,0.0252331,0.268363,0.142943,0.835643,0.418404,0.623713,0.700054
0.889748,0.0245809,0.265702,0.144881,0.834769,0.422268,0.622803,0.70364
0.890745,0.0265156,0.267623,0.142424,0.833471,0.418528,0.623329,0.704513
0.890745,0.0265156,0.267623,0.142424,0.833471,0.418528,0.623329,0.704513
0.891871,0.0225964,0.271446,0.1495,0.82768,0.406099,0.626084,0.698523
0.89892,0.0283492,0.268548,0.146211,0.825773,0.405146,0.626179,0.695642
0.898638,0.0238385,0.269529,0.145434,0.832391,0.399292,0.615427,0.695927
0.897474,0.0140948,0.270529,0.144681,0.838256,0.403285,0.609541,0.69036
0.891381,0.019467,0.268955,0.142052,0.836671,0.404527,0.609767,0.6914
0.890316,0.0172884,0.267023,0.136905,0.837466,0.403995,0.612182,0.6907
0.891376,0.0113174,0.263527,0.132751,0.83635,0.404757,0.610812,0.689269
0.888882,0.00939298,0.267599,0.131475,0.832253,0.407689,0.612406,0.689341
0.883025,0.0133361,0.270584,0.137761,0.827713,0.401309,0.608426,0.690826
0.888677,0.0129423,0.269149,0.142465,0.833967,0.403457,0.609519,0.688079
0.888677,0.0129423,0.269149,0.142465,0.833967,0.403457,0.609519,0.688079
0.886236,0.0164708,0.263818,0.145432,0.834596,0.404277,0.605583,0.689701
0.888147,0.0175399,0.271862,0.139909,0.837623,0.408338,0.61074,0.685628
0.885511,0.0184694,0.275361,0.135853,0.840072,0.410728,0.611611,0.688595
0.890557,0.0167092,0.270413,0.135095,0.840869,0.412975,0.611224,0.690806
0.8913,0.0132834,0.270818,0.13536,0.83674,0.407232,0.604479,0.690231
0.891509,0.0120132,0.278079,0.136703,0.835333,0.407412,0.601946,0.684873
0.891911,0.0164527,0.274025,0.139328,0.828778,0.40921,0.600936,0.684289
0.888932,0.0173849,0.272079,0.135764,0.830663,0.413548,0.598655,0.678897
0.884301,0.0143096,0.272835,0.133331,0.833303,0.414392,0.598095,0.684101
0.884301,0.0143096,0.272835,0.133331,0.833303,0.414392,0.598095,0.684101
0.888682,0.0153452,0.269121,0.127876,0.82816,0.412125,0.606243,0.693139
0.894308,0.0155746,0.275874,0.125286,0.819424,0.409801,0.608041,0.690687
0.897214,0.0190113,0.271658,0.123524,0.819449,0.413394,0.607309,0.693379
0.897214,0.0190113,0.271658,0.123524,0.819449,0.413394,0.607309,0.693379
0.892976,0.0138011,0.272035,0.126394,0.819722,0.418177,0.605916,0.695341
0.892366,0.0140727,0.264788,0.130772,0.829784,0.421062,0.608892,0.694593
0.886557,0.0161035,0.264041,0.129953,0.829232,0.415475,0.60765,0.692253
0.886088,0.0085011,0.274692,0.130925,0.825554,0.411927,0.616986,0.699247
0.886088,0.0085011,0.274692,0.130925,0.825554,0.411927,0.616986,0.699247
0.888554,0.00300739,0.271468,0.123661,0.826182,0.400904,0.628734,0.699756
0.892087,0.00588179,0.265926,0.123225,0.838356,0.409188,0.632003,0.70957
0.895898,0.00267465,0.267,0.12631,0.838946,0.412218,0.637995,0.712893
0.895898,0.00267465,0.267,0.12631,0.838946,0.412218,0.637995,0.712893
0.894004,0.00928101,0.277081,0.124417,0.833706,0.403585,0.640818,0.714773
0.896326,0.00663814,0.277587,0.121916,0.8316,0.399869,0.636835,0.715462
0.909326,0.0139182,0.277904,0.124659,0.82909,0.400571,0.637977,0.708063
0.91024,0.0133629,0.277874,0.122666,0.83099,0.404126,0.639465,0.709554
0.906942,0.0102055,0.271065,0.129579,0.835731,0.396005,0.636883,0.706822
0.908249,0.00716616,0.266524,0.115954,0.838756,0.398679,0.640613,0.712185
0.907238,0.00617279,0.263976,0.111545,0.836073,0.401572,0.63299,0.705237
0.912601,0.0148109,0.265629,0.110526,0.823608,0.399267,0.629274,0.70676
0.905508,0.00758658,0.266989,0.110631,0.821632,0.409041,0.619783,0.705144
0.909838,0.00928726,0.267612,0.114391,0.824188,0.405782,0.620077,0.703023
0.909838,0.00928726,0.267612,0.114391,0.824188,0.405782,0.620077,0.703023
0.911119,0.0106246,0.264647,0.114287,0.824635,0.40884,0.620344,0.702995
0.911119,0.0106246,0.264647,0.114287,0.824635,0.40884,0.620344,0.702995
0.911119,0.0106246,0.264647,0.114287,0.824635,0.40884,0.620344,0.702995
0.903048,0.0193761,0.268846,0.118897,0.827927,0.415988,0.613053,0.698355
0.905459,0.0211322,0.274883,0.125617,0.819109,0.41377,0.616255,0.698505
0.900389,0.0187588,0.266126,0.117758,0.816789,0.41987,0.612127,0.696471
0.894451,0.0234017,0.263934,0.11966,0.810463,0.418007,0.611552,0.697609
0.891595,0.02615,0.26631,0.122335,0.803258,0.412464,0.61698,0.700202
0.903663,0.0204196,0.260564,0.110457,0.798302,0.407762,0.623402,0.703673
0.898748,0.0194966,0.26561,0.101807,0.805046,0.401482,0.624671,0.702412
0.895896,0.0091757,0.265516,0.101823,0.812992,0.392693,0.621599,0.704792
0.899763,0.00577215,0.261522,0.0965321,0.80631,0.392073,0.619061,0.702831
0.900064,0.00413018,0.259189,0.0942357,0.803564,0.392259,0.620669,0.701566
0.900064,0.00413018,0.259189,0.0942357,0.803564,0.392259,0.620669,0.701566
0.903297,0.00526231,0.25798,0.0963429,0.796638,0.397075,0.619163,0.704574
0.905209,0.00564663,0.257208,0.09108,0.800591,0.390675,0.620035,0.701012
0.90265,0.0123172,0.253113,0.0875357,0.796062,0.397649,0.625399,0.707539
0.906663,0.00826353,0.260537,0.0850088,0.797834,0.396148,0.623993,0.709752
0.913107,0.00982712,0.257332,0.0875201,0.796557,0.390629,0.625084,0.705067
0.914767,0.010132,0.250399,0.0818648,0.794653,0.393338,0.621158,0.701179
0.910479,0.00222555,0.246722,0.0825149,0.796165,0.39813,0.620963,0.705226
0.915294,0.00267785,0.252597,0.0861792,0.802425,0.402655,0.630537,0.706529
0.917522,0.00488539,0.253137,0.0787378,0.807022,0.403425,0.632231,0.710874
0.91527,0.000840464,0.253294,0.0772218,0.807727,0.398646,0.639233,0.715987
0.91527,0.000840464,0.253294,0.0772218,0.807727,0.398646,0.639233,0.715987
0.91527,0.000840464,0.253294,0.0772218,0.807727,0.398646,0.639233,0.715987
0.915458,0.00265988,0.25321,0.081962,0.808711,0.401787,0.629398,0.707629
0.912121,0.00442962,0.257364,0.0845425,0.808464,0.401506,0.627362,0.707664
0.911563,0.00644807,0.260485,0.0871195,0.807542,0.395538,0.630874,0.70996
0.910699,0.00343704,0.258019,0.0873949,0.808911,0.404131,0.632692,0.712051
0.910063,0.00424697,0.256936,0.0877307,0.807131,0.40607,0.629797,0.71052
0.908249,0.00777028,0.259118,0.0900806,0.807794,0.399614,0.633082,0.710047
0.90595,0.0044193,0.268044,0.0920321,0.808354,0.409505,0.634632,0.710996
0.90595,0.0044193,0.268044,0.0920321,0.808354,0.409505,0.634632,0.710996
0.903739,0.00639777,0.264507,0.0997178,0.816726,0.408351,0.641656,0.719239
0.903143,0.00109666,0.267943,0.104257,0.815515,0.408536,0.63465,0.715216
0.902504,0.00594741,0.265565,0.103627,0.814626,0.406119,0.632456,0.714652
0.905726,0.00768343,0.27027,0.101277,0.813773,0.401881,0.633248,0.713529
0.908821,0.00574341,0.267724,0.0990541,0.819596,0.401951,0.625029,0.7065
0.897185,0.00674004,0.261659,0.106944,0.820895,0.406004,0.623966,0.701272
0.897185,0.00674004,0.261659,0.106944,0.820895,0.406004,0.623966,0.701272
0.894891,0.00782515,0.262681,0.107292,0.812751,0.412345,0.618578,0.700796
0.89373,0.00539804,0.26238,0.114313,0.816049,0.410152,0.622088,0.701974
0.888616,0.00641505,0.265738,0.112839,0.815612,0.414192,0.619723,0.699631
0.886851,0.00591914,0.259365,0.112156,0.814998,0.413342,0.615593,0.700264
0.888297,0.00943586,0.25882,0.10758,0.810894,0.414161,0.613882,0.700171
0.889353,0.0105603,0.261811,0.107871,0.812349,0.418919,0.608533,0.693057
0.892582,0.00906948,0.25944,0.101248,0.80393,0.414247,0.60712,0.698179
0.898653,0.00457604,0.260278,0.0985575,0.802825,0.405728,0.605031,0.690037
0.903064,0.00722916,0.257786,0.0977986,0.803662,0.402103,0.606648,0.695232
0.900622,0.00322087,0.263432,0.0946079,0.801634,0.403196,0.60213,0.693062
0.890884,0.000149175,0.269324,0.0930768,0.808235,0.400111,0.59587,0.688574
0.890193,0.00202921,0.274369,0.0920923,0.813048,0.402237,0.597456,0.687176
0.890193,0.00202921,0.274369,0.0920923,0.813048,0.402237,0.597456,0.687176
0.890193,0.00202921,0.274369,0.0920923,0.813048,0.402237,0.597456,0.687176
0.890193,0.00202921,0.274369,0.0920923,0.813048,0.402237,0.597456,0.687176
0.892264,0.00131594,0.269988,0.091012,0.808471,0.40347,0.594527,0.686575
0.895158,0.00703659,0.262724,0.0915633,0.808523,0.398285,0.60557,0.685523
0.902483,0.00967829,0.260701,0.0881032,0.801478,0.388351,0.610006,0.684291
0.904546,0.00900294,0.257169,0.0900217,0.803589,0.389666,0.614324,0.694547
0.901291,0.00350276,0.256091,0.0954132,0.799982,0.38408,0.613174,0.694831
0.903897,0.00859317,0.262204,0.0983383,0.798409,0.395303,0.616837,0.697989
0.909266,0.0124739,0.258119,0.0985011,0.801151,0.394829,0.620828,0.703224
0.91094,0.00962789,0.259398,0.105173,0.803836,0.397289,0.618505,0.703221
0.903691,0.00913143,0.260556,0.0977205,0.80563,0.388357,0.62117,0.698438
0.904228,0.00753268,0.257222,0.0981715,0.805345,0.388086,0.621021,0.700626
