# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.1372, SIGMA_HAD=0.531641
# NSAMPLE=10000000, Tblast=78.8781, UPERPblast(x,y)=(0.7466,0.7466)
# SOVERUD=0.6705, QUARK_ENTROPY_RATIO=0.2213, BARYON_FUDGE=0.6537
# ------- normalization=0.012015 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0287  0.0002 -0.0195  0.0394  0.0088
0.150  0.0251  0.0002 -0.0180  0.0354  0.0077
0.250  0.0221  0.0002 -0.0172  0.0326  0.0067
0.350  0.0170  0.0002 -0.0157  0.0265  0.0062
0.450  0.0121  0.0001 -0.0134  0.0212  0.0044
0.550  0.0084  0.0001 -0.0111  0.0169  0.0026
0.650  0.0037  0.0001 -0.0099  0.0120  0.0016
0.750  0.0034  0.0001 -0.0066  0.0089  0.0011
0.850  0.0008  0.0000 -0.0057  0.0060  0.0005
0.950  0.0005  0.0000 -0.0036  0.0037  0.0004
1.050 -0.0004 -0.0000 -0.0027  0.0021  0.0001
1.150 -0.0006 -0.0000 -0.0016  0.0011  0.0000
1.250 -0.0004 -0.0000 -0.0008  0.0005  0.0000
1.350 -0.0002 -0.0000 -0.0003  0.0001  0.0000
1.450 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
