# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.4891  0.2394  0.0100 2000000
0.150   0.4598  0.2118  0.0185 2000000
0.250   0.4037  0.1631  0.0081 2000000
0.350   0.3442  0.1186  0.0095 2000000
0.450   0.2879  0.0831  0.0146 2000000
0.550   0.2255  0.0509  0.0066 2000000
0.650   0.1874  0.0352  0.0077 2000000
0.750   0.1406  0.0198  0.0032 2000000
0.850   0.1040  0.0108  0.0026 2000000
0.950   0.0797  0.0064  0.0066 2000000
1.050   0.0539  0.0029  0.0043 2000000
1.150   0.0360  0.0013  0.0042 2000000
1.250   0.0240  0.0006  0.0018 2000000
1.350   0.0127  0.0002  0.0018 2000000
1.450   0.0096  0.0001  0.0014 2000000
1.550   0.0044  0.0001  0.0058 2000000
1.650   0.0018  0.0000  0.0006 2000000
1.750   0.0006  0.0000  0.0006 2000000
0.050   0.4904  0.2405  0.0072 4000000
0.150   0.4556  0.2077  0.0138 4000000
0.250   0.4024  0.1620  0.0059 4000000
0.350   0.3429  0.1176  0.0069 4000000
0.450   0.2860  0.0819  0.0105 4000000
0.550   0.2258  0.0510  0.0049 4000000
0.650   0.1856  0.0345  0.0058 4000000
0.750   0.1407  0.0198  0.0024 4000000
0.850   0.1035  0.0107  0.0019 4000000
0.950   0.0783  0.0062  0.0049 4000000
1.050   0.0534  0.0029  0.0031 4000000
1.150   0.0354  0.0013  0.0031 4000000
1.250   0.0235  0.0006  0.0014 4000000
1.350   0.0130  0.0002  0.0014 4000000
1.450   0.0090  0.0001  0.0012 4000000
1.550   0.0043  0.0000  0.0041 4000000
1.650   0.0017  0.0000  0.0005 4000000
1.750   0.0006  0.0000  0.0004 4000000
0.050   0.4897  0.2398  0.0060 6000000
0.150   0.4541  0.2063  0.0115 6000000
0.250   0.4015  0.1612  0.0050 6000000
0.350   0.3431  0.1177  0.0056 6000000
0.450   0.2852  0.0814  0.0087 6000000
0.550   0.2252  0.0507  0.0041 6000000
0.650   0.1845  0.0341  0.0050 6000000
0.750   0.1404  0.0197  0.0020 6000000
0.850   0.1030  0.0106  0.0018 6000000
0.950   0.0776  0.0060  0.0041 6000000
1.050   0.0532  0.0028  0.0026 6000000
1.150   0.0351  0.0012  0.0025 6000000
1.250   0.0232  0.0005  0.0012 6000000
1.350   0.0132  0.0002  0.0012 6000000
1.450   0.0088  0.0001  0.0010 6000000
1.550   0.0043  0.0000  0.0033 6000000
1.650   0.0017  0.0000  0.0004 6000000
1.750   0.0005  0.0000  0.0003 6000000
0.050   0.4896  0.2397  0.0052 8000000
0.150   0.4534  0.2056  0.0100 8000000
0.250   0.4011  0.1609  0.0044 8000000
0.350   0.3433  0.1179  0.0049 8000000
0.450   0.2845  0.0810  0.0076 8000000
0.550   0.2251  0.0507  0.0036 8000000
0.650   0.1836  0.0337  0.0046 8000000
0.750   0.1400  0.0196  0.0018 8000000
0.850   0.1028  0.0106  0.0016 8000000
0.950   0.0772  0.0060  0.0036 8000000
1.050   0.0531  0.0028  0.0022 8000000
1.150   0.0350  0.0012  0.0022 8000000
1.250   0.0231  0.0005  0.0011 8000000
1.350   0.0133  0.0002  0.0010 8000000
1.450   0.0087  0.0001  0.0009 8000000
1.550   0.0043  0.0000  0.0029 8000000
1.650   0.0017  0.0000  0.0003 8000000
1.750   0.0005  0.0000  0.0003 8000000
0.050   0.4897  0.2398  0.0047 10000000
