# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.1439, SIGMA_HAD=0.566917
# NSAMPLE=10000000, Tblast=78.2451, UPERPblast(x,y)=(0.7535,0.7535)
# SOVERUD=0.7847, QUARK_ENTROPY_RATIO=0.1831, BARYON_FUDGE=0.6756
# ------- normalization=0.00541701 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0128  0.0000  0.0013  0.0041  0.0074
0.150  0.0117  0.0000  0.0018  0.0039  0.0060
0.250  0.0092  0.0000  0.0019  0.0037  0.0036
0.350  0.0051  0.0000  0.0008  0.0031  0.0012
0.450  0.0035  0.0000  0.0014  0.0027 -0.0006
0.550  0.0027  0.0000  0.0010  0.0024 -0.0006
0.650  0.0017  0.0000  0.0006  0.0016 -0.0005
0.750  0.0022  0.0000  0.0009  0.0013 -0.0001
0.850  0.0015  0.0000  0.0004  0.0009  0.0001
0.950  0.0014  0.0000  0.0005  0.0006  0.0003
1.050  0.0010  0.0000  0.0002  0.0005  0.0002
1.150  0.0008  0.0000  0.0003  0.0003  0.0002
1.250  0.0003  0.0000  0.0001  0.0001  0.0001
1.350  0.0003  0.0000  0.0002  0.0001  0.0000
1.450  0.0001  0.0000  0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
