# ICODE=211, JCODE=-321
# SIGMA_QGP=1.1439, SIGMA_HAD=0.566917
# NSAMPLE=10000000, Tblast=78.2451, UPERPblast(x,y)=(0.7535,0.7535)
# SOVERUD=0.7847, QUARK_ENTROPY_RATIO=0.1831, BARYON_FUDGE=0.6756
# ------- normalization=0.0132542 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0188  0.0000  0.0032  0.0038  0.0118
0.150  0.0187  0.0000  0.0032  0.0038  0.0117
0.250  0.0170  0.0000  0.0026  0.0033  0.0111
0.350  0.0162  0.0000  0.0028  0.0030  0.0104
0.450  0.0145  0.0000  0.0022  0.0026  0.0097
0.550  0.0120  0.0000  0.0018  0.0021  0.0081
0.650  0.0103  0.0000  0.0018  0.0017  0.0068
0.750  0.0087  0.0000  0.0016  0.0013  0.0058
0.850  0.0063  0.0000  0.0011  0.0010  0.0042
0.950  0.0043  0.0000  0.0010  0.0006  0.0026
1.050  0.0027  0.0000  0.0006  0.0005  0.0016
1.150  0.0016  0.0000  0.0005  0.0003  0.0008
1.250  0.0009  0.0000  0.0004  0.0002  0.0003
1.350  0.0004  0.0000  0.0002  0.0001  0.0001
1.450  0.0002  0.0000  0.0002  0.0000  0.0000
1.550  0.0001  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
