# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.257484 -----------------
#dely    BF    dB     BFVar
0.050  0.3764  0.0002  0.0035
0.150  0.3507  0.0002  0.0039
0.250  0.3215  0.0002  0.0042
0.350  0.2914  0.0002  0.0029
0.450  0.2566  0.0002  0.0032
0.550  0.2227  0.0002  0.0027
0.650  0.1883  0.0001  0.0019
0.750  0.1552  0.0001  0.0019
0.850  0.1235  0.0001  0.0042
0.950  0.0949  0.0001  0.0021
1.050  0.0703  0.0001  0.0010
1.150  0.0500  0.0001  0.0010
1.250  0.0334  0.0001  0.0021
1.350  0.0210  0.0000  0.0007
1.450  0.0121  0.0000  0.0005
1.550  0.0055  0.0000  0.0003
1.650  0.0014  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
